filename,width,height,total_samples,duration_sec,motion_min,motion_max,motion_mean,motion_median,motion_p90,motion_p95,motion_p99,scene_diff_min,scene_diff_max,scene_diff_mean,scene_diff_median,scene_diff_p90,scene_diff_p95,scene_diff_p99,run_diff_min,run_diff_max,run_diff_mean,run_diff_median,run_diff_p90,run_diff_p95,run_diff_p99,max_contour_min,max_contour_max,max_contour_mean,max_contour_median,max_contour_p90,max_contour_p95,max_contour_p99,brightness_mean
2026-07-01-06-11.mp4,640,360,37,540.0,0.0,66.8234,12.111,12.7335,19.8312,23.7572,54.0893,0.0,48.053,27.5,21.2595,46.3589,46.9542,47.8527,0.0,55.2539,13.9626,7.7609,45.8457,52.6641,54.6553,0.0,33.9004,3.6279,2.0705,6.2894,9.1345,25.7843,131.1678
2026-07-01-06-21.mp4,640,360,37,540.0,0.0,67.6003,7.7316,4.707,13.9864,16.2915,49.449,0.0,61.5881,20.3354,9.408,51.0672,52.0188,58.3459,0.0,65.0438,11.3919,4.4631,50.1306,51.8677,60.933,0.0,42.5017,3.4178,2.0948,5.416,6.4921,29.8041,136.7305
2026-07-01-06-31.mp4,640,360,37,540.0,0.0,28.4375,16.8629,17.5048,24.0364,24.8008,27.7102,0.0,27.6237,16.4908,19.5312,23.2428,23.4526,26.1482,0.0,23.5469,13.2315,17.0039,20.6652,21.4616,23.2627,0.0,9.3641,3.7563,3.3546,5.765,6.2277,8.2716,126.7024
2026-07-01-06-41.mp4,640,360,37,540.0,0.0,53.7734,11.3131,11.974,18.8875,28.6399,52.9106,0.0,54.2023,15.4982,13.8824,21.9521,43.2127,50.5812,0.0,53.8633,7.7257,0.0317,17.8355,40.3153,49.1206,0.0,44.6339,4.0264,2.1927,6.5861,13.2753,39.5116,128.697
2026-07-01-06-51.mp4,640,360,37,540.0,0.0,22.7517,2.6228,1.2548,6.0867,8.0099,17.807,0.0,20.9961,13.1847,12.8047,19.4467,19.9535,20.7021,0.0,5.622,1.9257,2.1037,4.3023,4.7546,5.412,0.0,3.9193,0.9191,0.5132,2.3604,2.9912,3.75,136.413
2026-07-01-07-01.mp4,640,360,37,540.0,0.0,6.8273,1.2848,0.0026,3.7223,5.6712,6.5871,0.0,21.1714,9.2095,10.3134,15.5118,18.4152,20.6839,0.0,6.9527,1.3506,0.224,5.4954,5.5416,6.4729,0.0,2.3874,0.4541,0.0,1.376,1.4468,2.0864,137.6257
2026-07-01-07-11.mp4,640,360,37,540.0,0.0,44.5577,5.9618,2.8368,8.5519,29.6346,44.2699,0.0,46.7691,22.7829,34.7357,36.1458,37.1123,44.5182,0.0,42.7613,8.6959,5.4214,28.0281,32.0901,40.5794,0.0,16.7747,2.1448,1.13,4.9736,7.8569,16.6399,137.7616
2026-07-01-07-21.mp4,640,360,37,540.0,0.0,11.4319,2.8458,2.6619,6.6041,7.491,10.032,0.0,19.2331,11.3758,13.0069,18.8722,18.991,19.1773,0.0,10.9614,3.4514,4.0573,6.203,10.5183,10.927,0.0,4.3993,1.4079,1.0082,3.2427,3.3276,4.0403,136.9119
2026-07-01-07-31.mp4,640,360,37,540.0,0.0,5.6081,1.1649,0.0043,4.0425,5.1389,5.5536,0.0,9.2969,2.4923,3.1259,5.4728,7.9195,9.0825,0.0,5.951,1.1251,0.0417,3.8047,4.9866,5.779,0.0,2.4605,0.3919,0.0002,1.155,1.546,2.3273,137.8003
2026-07-01-07-41.mp4,640,360,37,540.0,0.0,43.8281,4.2423,0.4948,7.1058,21.1865,41.5862,0.0,44.3767,22.9302,31.0113,32.7028,33.0055,40.3236,0.0,44.02,7.4059,3.5178,27.4627,30.3285,39.4028,0.0,17.829,1.6259,0.1908,3.5004,5.9605,15.0364,136.0478
2026-07-01-07-51.mp4,640,360,37,540.0,0.0,24.0048,2.9896,0.6658,6.0503,10.689,22.2159,0.0,25.8294,9.332,6.901,25.0684,25.7351,25.7972,0.0,24.4158,5.5498,2.7574,20.3817,22.9656,24.2522,0.0,6.0844,1.0957,0.3581,2.7597,3.7539,5.4257,135.8619
2026-07-01-08-01.mp4,640,360,37,540.0,0.0,5.0143,1.1345,0.8151,3.1273,3.5525,4.6156,0.0,12.9293,5.5684,5.1784,10.4306,11.4653,12.7841,0.0,5.6649,1.3767,0.3546,3.8562,4.5443,5.5865,0.0,2.5543,0.5952,0.4214,1.4421,1.7166,2.2573,136.5168
2026-07-01-08-11.mp4,640,360,37,540.0,0.0,48.806,4.9124,1.5022,8.4177,24.0142,48.279,0.0,45.4236,30.7006,37.7582,39.6439,40.0184,43.7973,0.0,38.2188,5.7149,2.1254,22.3528,34.8034,37.5707,0.0,29.1137,2.6318,0.7836,3.3272,12.5905,28.3987,137.6792
2026-07-01-08-21.mp4,640,360,37,540.0,0.0,61.9184,6.3463,2.9497,8.2737,30.4545,55.3059,0.0,60.1345,40.5138,52.6766,56.7982,57.6508,59.615,0.0,60.3016,12.5996,3.7253,54.7822,56.0278,58.9499,0.0,37.3381,2.7597,1.4803,2.9788,7.8458,28.1134,134.9892
2026-07-01-08-31.mp4,640,360,37,540.0,0.0,13.5551,3.2133,2.4965,7.0385,9.4377,13.0362,0.0,25.3299,14.1855,20.6471,23.4294,23.4705,24.6651,0.0,15.7205,4.652,2.7222,12.0016,13.7483,15.5681,0.0,2.3963,0.971,1.0013,2.1399,2.322,2.3792,132.8265
2026-07-01-08-41.mp4,640,360,37,540.0,0.0,55.1115,4.3767,2.0846,5.6218,12.4899,47.2082,0.0,58.7669,18.7161,7.3885,57.2766,58.5992,58.7306,0.0,58.6636,10.8627,2.6632,53.9027,58.3354,58.6447,0.0,29.7687,2.3217,1.2528,2.2898,6.2779,26.1591,134.62
2026-07-01-08-51.mp4,640,360,37,540.0,0.0,5.7005,1.1605,0.7218,2.8466,3.0936,4.8486,0.0,6.0252,3.3987,4.6085,5.7435,5.8225,5.976,0.0,4.5833,1.443,1.4288,2.8443,3.2777,4.3769,0.0,3.0395,0.5768,0.1749,1.6556,1.735,2.6261,141.3386
2026-07-01-09-01.mp4,640,360,37,540.0,0.0,58.9002,4.6975,1.3229,5.9261,15.4252,55.8671,0.0,61.2799,27.6099,32.6398,34.8268,34.9856,51.8734,0.0,29.9605,3.9677,2.1923,6.3018,18.3472,28.3596,0.0,31.4896,2.7651,0.5176,4.2883,9.9108,31.1827,140.323
2026-07-01-09-11.mp4,640,360,37,540.0,0.0,64.7174,3.525,0.0247,6.5215,10.3274,49.0727,0.0,65.4549,31.1169,6.9457,64.7902,64.9808,65.4135,0.0,61.1107,9.9102,0.0122,55.8358,59.0937,60.7452,0.0,43.3127,1.9354,0.0076,3.4255,3.7342,29.3761,133.1443
2026-07-01-09-21.mp4,640,360,37,540.0,0.0,56.3398,1.9456,0.0139,0.0904,6.0154,39.6289,0.0,64.3789,7.1344,8.1463,9.2805,9.3752,44.5978,0.0,56.3655,2.8463,0.0221,7.9942,8.3252,39.1642,0.0,35.6756,1.165,0.0033,0.0469,2.995,24.4965,124.4562
2026-07-01-09-31.mp4,640,360,37,540.0,0.0,9.3733,2.5208,1.8819,5.6323,6.7576,8.7738,0.0,11.3967,7.6636,8.6445,10.2557,10.7101,11.2301,0.0,10.457,2.5449,1.0273,7.0438,8.3346,10.1878,0.0,2.9112,0.9682,1.0757,2.0556,2.4315,2.7561,138.9738
2026-07-01-09-41.mp4,640,360,37,540.0,0.0,60.309,5.6972,0.8789,8.5833,32.1253,59.6463,0.0,61.6589,26.7037,29.4054,30.7461,31.5062,50.9317,0.0,9.5408,3.0203,2.566,7.4557,8.2954,9.1766,0.0,38.2535,3.1315,0.8312,3.5811,11.5326,38.0644,138.2173
2026-07-01-09-51.mp4,640,360,37,540.0,0.0,61.7652,6.3513,2.5109,9.0136,29.6557,55.0368,0.0,56.9627,29.9139,44.2387,52.6224,56.7389,56.903,0.0,61.1007,12.9815,5.9154,52.4084,59.6205,60.6438,0.0,36.5914,3.2784,1.5977,4.8177,11.2158,30.3532,133.6008
2026-07-01-10-01.mp4,640,360,37,540.0,0.0,6.3134,0.8414,0.0,3.0267,4.2239,5.8648,0.0,25.934,7.3571,4.8841,19.678,22.0116,25.6962,0.0,5.9219,1.2109,0.0304,3.6358,4.026,5.2875,0.0,2.7389,0.3165,0.0,0.9791,1.3396,2.3606,114.0259
2026-07-01-10-11.mp4,640,360,37,540.0,0.0,42.7535,1.7487,0.0,1.9774,3.8391,28.9808,0.0,42.3728,2.6578,0.171,4.7416,6.0609,29.812,0.0,42.5122,2.0453,0.0,3.0758,4.7947,29.4802,0.0,21.2591,0.8724,0.0,1.0712,1.6467,14.2049,99.5511
2026-07-01-10-21.mp4,640,360,37,540.0,0.0,9.4119,0.3525,0.0,0.0278,0.9044,7.1272,0.0,40.1432,12.4817,2.4896,34.0418,38.3204,40.1027,0.0,7.6632,0.5109,0.0,0.0761,4.2939,7.5229,0.0,3.0866,0.1296,0.0,0.018,0.3857,2.5086,106.743
2026-07-01-10-31.mp4,640,360,37,540.0,0.0,2.8572,0.1494,0.0,0.0162,0.5568,2.7572,0.0,6.6884,0.9687,0.076,3.5384,5.0662,6.4073,0.0,0.0573,0.0027,0.0,0.0059,0.012,0.0414,0.0,1.5512,0.0824,0.0,0.0112,0.3088,1.5126,95.2384
2026-07-01-10-41.mp4,640,360,37,540.0,0.0,0.0417,0.0011,0.0,0.0,0.0,0.0267,0.0,3.3051,1.1079,0.4627,3.093,3.2386,3.3048,0.0,0.0547,0.007,0.0,0.0489,0.0533,0.0546,0.0,0.0347,0.0009,0.0,0.0,0.0,0.0222,93.4308
2026-07-01-10-51.mp4,640,360,37,540.0,0.0,0.1832,0.016,0.0,0.0479,0.1312,0.1777,0.0,0.5729,0.3377,0.4501,0.4556,0.4597,0.536,0.0,0.4401,0.0571,0.0,0.3314,0.4246,0.4384,0.0,0.0744,0.0074,0.0,0.023,0.071,0.0739,91.6703
2026-07-01-11-01.mp4,640,360,37,540.0,0.0,0.6584,0.0327,0.0,0.0468,0.1239,0.5219,0.0,1.0773,0.3996,0.0091,0.9993,1.0108,1.0582,0.0,0.6771,0.1409,0.0,0.6651,0.67,0.6768,0.0,0.1944,0.0142,0.0,0.0291,0.0733,0.1914,91.6573
2026-07-01-11-11.mp4,640,360,37,540.0,0.0,47.3724,3.1193,0.0343,6.8711,8.244,35.1207,0.0,54.8134,19.0293,0.0282,51.6022,52.2342,53.8865,0.0,48.1654,8.6306,0.0213,45.2573,46.6951,47.7184,0.0,21.5885,1.4724,0.0191,3.1731,3.2636,15.0142,93.8068
2026-07-01-11-21.mp4,640,360,37,540.0,0.0,7.5165,2.8514,3.0048,5.64,6.0315,7.2604,0.0,6.1749,3.1649,2.9379,4.9455,5.2169,5.8374,0.0,4.941,1.3699,0.5651,3.4133,3.9575,4.6065,0.0,3.9499,1.6049,1.5085,3.1929,3.9125,3.9413,95.0492
2026-07-01-11-31.mp4,640,360,37,540.0,0.0,10.9683,3.3563,3.0022,7.0926,7.9857,9.9733,0.0,9.421,6.4069,7.0694,8.9306,9.0209,9.3165,0.0,6.6944,2.3286,2.628,4.9768,6.1334,6.549,0.0,4.457,1.5163,1.4438,3.3218,3.9037,4.2782,94.4141
2026-07-01-11-41.mp4,640,360,37,540.0,0.0,46.1155,2.8737,0.0152,7.4446,10.515,35.5678,0.0,52.5955,37.2911,49.1098,52.5163,52.5859,52.5939,0.0,47.6415,7.3422,0.0069,43.7186,46.1021,47.3687,0.0,21.1953,1.1536,0.0109,2.989,4.1114,15.8629,93.7535
2026-07-01-11-51.mp4,640,360,37,540.0,0.0,0.3077,0.0115,0.0,0.0131,0.0231,0.2054,0.0,0.319,0.2678,0.2986,0.3142,0.3147,0.3175,0.0,0.023,0.0033,0.0,0.0138,0.0144,0.02,0.0,0.1795,0.0064,0.0,0.0072,0.0094,0.1185,91.8538
2026-07-01-12-01.mp4,640,360,37,540.0,0.0,0.1124,0.0117,0.0,0.0419,0.0638,0.1062,0.0,0.0959,0.006,0.0,0.0184,0.0269,0.0823,0.0,0.0187,0.0018,0.0,0.0035,0.0187,0.0187,0.0,0.0694,0.0062,0.0,0.0169,0.0305,0.0693,92.0484
2026-07-01-12-11.mp4,640,360,37,540.0,0.0,4.7444,0.2865,0.0,0.2647,2.1225,4.2169,0.0,3.8932,1.0489,1.2431,1.5508,1.6179,3.1551,0.0,3.8468,0.3228,0.0135,1.16,1.3215,3.113,0.0,2.1285,0.1282,0.0,0.163,0.9223,1.8427,92.4543
2026-07-01-12-21.mp4,640,360,37,540.0,0.0,0.036,0.0042,0.0,0.0205,0.0273,0.0329,0.0,0.0286,0.002,0.0,0.0038,0.0107,0.0277,0.0,0.0278,0.0017,0.0,0.0016,0.0104,0.0272,0.0,0.02,0.0024,0.0,0.0104,0.0185,0.0195,93.2822
2026-07-01-12-31.mp4,640,360,37,540.0,0.0,4.2847,0.1888,0.0,0.1581,0.6601,3.4286,0.0,3.803,0.9889,0.0043,3.7873,3.7908,3.7992,0.0,3.7005,0.5529,0.0013,3.2409,3.6531,3.6896,0.0,1.7229,0.0949,0.0,0.1362,0.4588,1.5102,92.5365
2026-07-01-12-41.mp4,640,360,37,540.0,0.0,0.9983,0.0536,0.0,0.0114,0.2108,0.9714,0.0,0.9197,0.0249,0.0,0.0,0.0,0.5886,0.0,0.9136,0.0247,0.0,0.0,0.0,0.5847,0.0,0.3453,0.0189,0.0,0.0078,0.0802,0.3341,93.3659
2026-07-01-12-51.mp4,640,360,37,540.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0003,0.0,0.0004,0.0,0.0,0.0,0.0,0.0003,0.0,0.0004,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0151
2026-07-01-13-01.mp4,640,360,37,540.0,0.0,0.2235,0.0159,0.0,0.0283,0.1196,0.2121,0.0,0.1879,0.0631,0.069,0.0718,0.0954,0.1645,0.0,0.0655,0.003,0.0,0.0,0.0116,0.0577,0.0,0.1224,0.01,0.0,0.0231,0.0877,0.1172,94.0627
2026-07-01-13-11.mp4,640,360,37,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.8824
2026-07-01-13-21.mp4,640,360,37,540.0,0.0,0.0113,0.0006,0.0,0.0002,0.0053,0.0092,0.0,0.0139,0.0005,0.0,0.0,0.0012,0.0111,0.0,0.0061,0.0002,0.0,0.0,0.0,0.0039,0.0,0.0041,0.0002,0.0,0.0,0.0014,0.0036,93.8684
2026-07-01-13-31.mp4,640,360,37,540.0,0.0,0.072,0.0059,0.0,0.0013,0.0717,0.072,0.0,0.0738,0.0351,0.0,0.0729,0.073,0.0737,0.0,0.0729,0.0115,0.0,0.0714,0.0719,0.0729,0.0,0.0603,0.0049,0.0,0.0,0.06,0.0603,94.1762
2026-07-01-13-41.mp4,640,360,37,540.0,0.0,0.0712,0.0023,0.0,0.0,0.0061,0.0478,0.0,0.0716,0.0194,0.0,0.0712,0.0716,0.0716,0.0,0.0716,0.0114,0.0,0.0709,0.0712,0.0715,0.0,0.0595,0.0017,0.0,0.0,0.0024,0.0389,94.2892
2026-07-01-13-51.mp4,640,360,37,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0905
2026-07-01-14-01.mp4,640,360,37,540.0,0.0,0.0703,0.0067,0.0,0.0078,0.0695,0.0702,0.0,0.0777,0.0604,0.0694,0.0738,0.0752,0.0776,0.0,0.128,0.0181,0.0,0.1171,0.1266,0.1279,0.0,0.059,0.0053,0.0,0.0041,0.0583,0.0589,93.9681
2026-07-01-14-11.mp4,640,360,37,540.0,0.0,0.0043,0.0002,0.0,0.0,0.0008,0.0042,0.0,0.0039,0.0002,0.0,0.0004,0.0005,0.0028,0.0,0.0039,0.0001,0.0,0.0,0.0,0.0025,0.0,0.0004,0.0,0.0,0.0,0.0001,0.0004,93.7135
2026-07-01-14-21.mp4,640,360,37,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.6868
2026-07-01-14-31.mp4,640,360,37,540.0,0.0,0.0148,0.001,0.0,0.0022,0.0066,0.0126,0.0,0.0082,0.0004,0.0,0.0,0.0011,0.0073,0.0,0.0087,0.0004,0.0,0.0,0.0011,0.0076,0.0,0.0063,0.0005,0.0,0.0011,0.0035,0.006,93.72
2026-07-01-14-41.mp4,640,360,37,540.0,0.0,0.0078,0.0006,0.0,0.0,0.0075,0.0078,0.0,0.0078,0.0023,0.0,0.0078,0.0078,0.0078,0.0,0.0078,0.0011,0.0,0.0069,0.0075,0.0078,0.0,0.0041,0.0003,0.0,0.0,0.0039,0.0041,93.9814
2026-07-01-14-51.mp4,640,360,37,540.0,0.0,0.0178,0.0013,0.0,0.0022,0.0094,0.0177,0.0,0.0143,0.0076,0.0078,0.0137,0.0139,0.0142,0.0,0.01,0.002,0.0,0.0074,0.0078,0.0092,0.0,0.0048,0.0004,0.0,0.0013,0.0039,0.0045,94.1168
2026-07-01-15-01.mp4,640,360,37,540.0,0.0,0.839,0.0454,0.0,0.0046,0.1706,0.8334,0.0,0.8212,0.0266,0.0065,0.0125,0.0135,0.5304,0.0,0.8212,0.0244,0.0,0.0094,0.0128,0.5304,0.0,0.5286,0.0285,0.0,0.0022,0.1064,0.5238,94.1746
2026-07-01-15-11.mp4,640,360,37,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.3457
2026-07-01-15-21.mp4,640,360,37,540.0,0.0,0.8954,0.0483,0.0,0.0023,0.1807,0.8896,0.0,0.8728,0.0253,0.0,0.0061,0.0069,0.5611,0.0,0.8672,0.0241,0.0,0.0053,0.007,0.5577,0.0,0.5566,0.0302,0.0,0.0008,0.1139,0.5565,94.3516
2026-07-01-15-31.mp4,640,360,37,540.0,0.0,0.8516,0.0457,0.0,0.0033,0.1716,0.8414,0.0,0.8264,0.0226,0.0,0.0,0.0017,0.532,0.0,0.8203,0.0224,0.0,0.0,0.0017,0.5281,0.0,0.4219,0.0228,0.0,0.0016,0.0862,0.4193,93.7449
2026-07-01-15-41.mp4,640,360,37,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.6773
2026-07-01-15-51.mp4,640,360,37,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.5078
2026-07-01-16-01.mp4,640,360,37,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.3651
2026-07-01-16-11.mp4,640,360,37,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.3914
2026-07-01-16-21.mp4,640,360,37,540.0,0.0,42.5773,2.462,0.0161,5.3821,6.7408,30.366,0.0,44.4627,27.9205,40.4896,43.007,43.4268,44.1499,0.0,43.3468,7.4308,1.5942,40.5959,42.813,43.1871,0.0,11.5197,1.0924,0.0104,3.0131,4.0384,9.1786,94.2473
2026-07-01-16-31.mp4,640,360,37,540.0,0.0,9.7791,2.6559,1.9614,6.5906,7.7759,9.1252,0.0,12.3859,8.0837,9.5417,11.9365,12.1036,12.3103,0.0,11.1667,3.2666,2.8759,8.4776,9.048,10.4881,0.0,3.8739,1.1736,0.949,2.5368,3.3261,3.7806,93.6724
2026-07-01-16-41.mp4,640,360,37,540.0,0.0,8.1011,2.3884,1.8611,6.81,7.7749,8.0852,0.0,12.6853,7.3079,8.3563,10.7875,10.9487,12.0775,0.0,12.395,2.9457,2.4722,7.6689,7.9787,10.8187,0.0,5.5102,1.2563,0.5623,3.103,3.4903,4.8065,94.8551
2026-07-01-16-51.mp4,640,360,37,540.0,0.0,46.6042,4.456,0.0273,8.0776,33.9341,46.1156,0.0,45.7491,16.7076,0.0716,45.0885,45.7221,45.7486,0.0,46.1975,8.1729,0.003,43.1326,45.6439,46.1234,0.0,15.6463,1.5637,0.0165,3.3024,5.8158,15.5661,92.4195
2026-07-01-17-01.mp4,640,360,37,540.0,0.0,7.5464,1.9058,1.1385,4.4469,5.489,6.955,0.0,15.0434,7.6319,7.6137,14.1233,14.3258,14.8742,0.0,6.7812,2.0428,1.2878,4.9709,5.677,6.4411,0.0,3.0035,1.2037,0.9755,2.7889,2.8312,2.9773,92.9524
2026-07-01-17-11.mp4,640,360,37,540.0,0.0,44.7131,4.2304,0.1254,9.6636,23.3317,42.6486,0.0,42.4527,8.6312,5.2834,20.7417,34.6621,40.1358,0.0,43.227,4.9807,0.0039,18.9782,34.4178,40.1998,0.0,23.1267,1.8845,0.0744,3.6106,6.1247,20.4039,94.413
2026-07-01-17-21.mp4,640,360,37,540.0,0.0,5.9757,1.0306,0.0256,3.8035,4.6606,5.5729,0.0,12.8247,7.6601,8.2852,10.1236,11.1528,12.2866,0.0,8.2865,0.8441,0.0642,2.9447,3.3363,6.8837,0.0,1.911,0.4842,0.0041,1.4487,1.6063,1.9081,98.1184
2026-07-01-17-31.mp4,640,360,37,540.0,0.0,6.0117,1.0815,0.1081,2.7566,3.8679,5.9978,0.0,10.1519,3.2409,1.7153,8.3216,8.523,9.6261,0.0,8.1949,1.3741,0.0508,5.1428,6.6713,7.7336,0.0,1.5297,0.5149,0.0749,1.4998,1.5131,1.527,97.243
2026-07-01-17-41.mp4,640,360,37,540.0,0.0,41.9826,4.9442,2.3819,8.1663,17.8404,40.714,0.0,39.023,15.0592,9.6584,31.251,32.2505,36.8707,0.0,40.8351,7.8395,4.9648,26.7641,29.6578,36.8729,0.0,21.4245,2.2622,0.9475,3.3952,7.6883,21.3734,95.5889
2026-07-01-17-51.mp4,640,360,37,540.0,0.0,8.4566,3.56,3.7114,6.9049,7.9343,8.3583,0.0,17.6849,11.1145,13.7791,17.0678,17.2047,17.5243,0.0,7.5603,3.9349,4.5156,6.8381,7.2182,7.4431,0.0,5.4488,1.8296,2.1191,3.5473,4.3888,5.3555,93.1876
2026-07-01-18-01.mp4,640,360,37,540.0,0.0,34.5256,3.9637,0.5156,8.2806,14.9842,33.8561,0.0,38.0569,16.7325,10.5972,37.7854,37.9479,38.0208,0.0,36.895,7.4687,1.3941,33.9788,36.3918,36.8323,0.0,11.5597,1.3266,0.2489,3.2344,4.7404,9.7024,93.857
2026-07-01-18-11.mp4,640,360,37,540.0,0.0,39.977,3.9577,0.0,6.5232,25.0377,37.3051,0.0,40.9887,20.3442,32.908,37.0664,37.3968,39.7113,0.0,40.7717,7.3882,1.3086,33.7629,36.4388,39.3195,0.0,17.1595,1.2712,0.0,2.4873,3.1295,12.9177,91.2419
2026-07-01-18-21.mp4,640,360,37,540.0,0.0,7.5725,3.1303,3.0226,5.6868,6.167,7.1064,0.0,13.4392,7.454,8.8867,12.4254,12.8162,13.3965,0.0,9.2578,3.5102,3.5109,7.0123,7.703,8.9392,0.0,2.553,1.3605,1.2839,2.376,2.4524,2.5455,88.43
2026-07-01-18-31.mp4,640,360,37,540.0,0.0,10.0929,2.7467,1.6593,7.7433,8.4206,9.6073,0.0,8.7513,5.8608,7.5599,8.1843,8.4167,8.7454,0.0,8.9184,2.4678,1.3316,7.777,8.5444,8.8403,0.0,2.2255,0.8287,0.7669,1.7667,1.9779,2.1373,88.8978
2026-07-01-18-41.mp4,640,360,37,540.0,0.0,53.1589,5.7968,2.3073,6.9008,41.185,52.1759,0.0,47.9922,22.5939,28.5,30.3205,32.0663,44.4731,0.0,48.0386,6.8049,3.5161,23.793,28.293,41.0116,0.0,32.3407,2.4809,0.6842,2.5929,15.4936,27.1718,90.1584
2026-07-01-18-51.mp4,640,360,37,540.0,0.0,6.1359,2.3693,2.1944,4.0602,4.3967,5.9036,0.0,14.7157,8.5344,9.3911,14.0295,14.4337,14.6237,0.0,7.1758,2.3889,2.1011,4.8336,5.353,6.8867,0.0,2.9184,0.9482,1.0328,1.5655,1.8067,2.6136,90.4314
2026-07-01-19-01.mp4,640,360,37,540.0,0.0,35.3854,3.9428,2.9462,4.563,10.2544,33.204,0.0,38.7539,7.2882,4.1502,15.7706,38.5385,38.7,0.0,33.8216,5.4223,1.7569,15.496,32.6085,33.4968,0.0,7.5304,1.2579,1.0645,2.1147,2.911,6.542,91.7462
2026-07-01-19-11.mp4,640,360,37,540.0,0.0,8.23,2.7982,2.7708,5.8583,7.131,7.8723,0.0,13.6545,8.2479,8.645,13.1384,13.4667,13.5884,0.0,6.4753,2.2629,2.3477,5.5695,5.9595,6.3012,0.0,3.6322,1.2557,1.4651,2.8756,3.1651,3.539,98.0959
2026-07-01-19-21.mp4,640,360,37,540.0,0.0,49.0178,1.7603,0.0,0.9133,6.5648,33.9231,0.0,49.1697,39.223,47.8607,48.985,49.0481,49.1421,0.0,47.0308,2.8381,0.0017,0.3372,18.4735,45.5233,0.0,16.9985,0.6521,0.0,0.3626,3.0303,11.9839,94.8786
2026-07-01-19-31.mp4,640,360,37,540.0,0.0,41.862,3.1939,0.3021,5.7807,17.5103,35.3015,0.0,44.7726,25.3523,38.5586,42.0937,42.6004,44.6626,0.0,44.2956,8.3734,0.4375,40.7135,42.059,44.2836,0.0,16.1248,1.0584,0.2051,2.2645,2.2922,11.1555,95.7386
2026-07-01-19-41.mp4,640,360,37,540.0,0.0,9.4175,3.0997,2.1905,6.4196,7.3259,8.9838,0.0,17.8941,9.8359,12.1576,16.0818,16.9653,17.8141,0.0,9.9848,3.5426,4.1289,6.7705,7.9133,9.4442,0.0,4.1691,1.5757,1.2912,3.0516,3.3023,3.8883,95.6619
2026-07-01-19-51.mp4,640,360,37,540.0,0.0,46.9444,4.95,1.7522,8.4886,16.5162,45.5718,0.0,37.582,19.225,28.4796,30.1585,30.7466,35.1226,0.0,39.1784,6.8189,4.2018,25.5926,27.9224,35.8483,0.0,20.7834,2.2734,1.0762,3.3661,7.6122,20.5561,94.7746
2026-07-01-20-01.mp4,640,360,37,540.0,0.0,52.2938,5.9855,3.2261,9.8689,20.7614,48.8043,0.0,44.6732,13.8293,11.5195,26.449,27.7707,38.8093,0.0,48.4236,6.6642,4.1923,19.8383,24.057,40.1356,0.0,22.5269,2.6328,1.8971,3.5721,6.8742,21.0739,93.413
2026-07-01-20-11.mp4,640,360,37,540.0,0.0,8.4015,2.658,2.5269,6.2088,6.881,8.0421,0.0,14.9093,6.3197,6.8676,14.1718,14.3134,14.8624,0.0,8.0577,2.5276,2.0247,5.9905,7.211,7.813,0.0,3.7467,1.2911,1.4455,2.3975,2.7005,3.604,91.4965
